codigo_boya,nombre_boya,tipo_boya,fecha,Hs_media_diaria_m,Hs_maxima_diaria_m,observaciones_diarias
1117,Gijón costera,Costera,2015-12-10,2.08,2.44,24
1117,Gijón costera,Costera,2015-12-11,1.86,2.31,24
1117,Gijón costera,Costera,2015-12-12,2.07,2.45,24
1117,Gijón costera,Costera,2015-12-13,1.26,1.62,24
1117,Gijón costera,Costera,2015-12-14,0.63,0.88,24
1117,Gijón costera,Costera,2015-12-15,1.24,1.53,24
1117,Gijón costera,Costera,2015-12-16,1.02,1.44,24
1117,Gijón costera,Costera,2015-12-17,0.73,1.16,24
1117,Gijón costera,Costera,2015-12-18,1.13,1.31,24
1117,Gijón costera,Costera,2015-12-19,1.2,2.34,24
1117,Gijón costera,Costera,2015-12-20,1.87,2.24,24
1117,Gijón costera,Costera,2015-12-21,2.38,2.71,24
1117,Gijón costera,Costera,2015-12-22,1.62,2.26,24
1117,Gijón costera,Costera,2015-12-23,2.63,3.05,24
1117,Gijón costera,Costera,2015-12-24,2.95,4.1,24
1117,Gijón costera,Costera,2015-12-25,2.11,2.93,24
1117,Gijón costera,Costera,2015-12-26,1.63,2.03,24
1117,Gijón costera,Costera,2015-12-27,1.16,1.45,24
1117,Gijón costera,Costera,2015-12-28,1.12,1.8,24
1117,Gijón costera,Costera,2015-12-29,1.62,2.01,24
1117,Gijón costera,Costera,2015-12-30,2.39,3.62,24
1117,Gijón costera,Costera,2015-12-31,2.92,3.36,24
1117,Gijón costera,Costera,2016-01-01,2.49,3.28,24
1117,Gijón costera,Costera,2016-01-02,3.99,4.51,24
1117,Gijón costera,Costera,2016-01-03,2.96,3.81,24
1117,Gijón costera,Costera,2016-01-04,4.0,4.95,24
1117,Gijón costera,Costera,2016-01-05,4.23,5.03,24
1117,Gijón costera,Costera,2016-01-06,3.99,5.53,24
1117,Gijón costera,Costera,2016-01-07,2.42,3.25,24
1117,Gijón costera,Costera,2016-01-08,2.23,2.69,24
1117,Gijón costera,Costera,2016-01-09,2.93,3.92,24
1117,Gijón costera,Costera,2016-01-10,2.74,3.44,24
1117,Gijón costera,Costera,2016-01-11,3.47,4.28,24
1117,Gijón costera,Costera,2016-01-12,3.09,3.96,24
1117,Gijón costera,Costera,2016-01-13,1.74,2.32,24
1117,Gijón costera,Costera,2016-01-14,1.52,2.05,24
1117,Gijón costera,Costera,2016-01-15,2.19,2.65,24
1117,Gijón costera,Costera,2016-01-16,1.69,2.26,24
1117,Gijón costera,Costera,2016-01-17,0.67,1.09,24
1117,Gijón costera,Costera,2016-01-18,1.76,2.52,24
1117,Gijón costera,Costera,2016-01-19,2.23,2.65,24
1117,Gijón costera,Costera,2016-01-20,1.33,1.71,24
1117,Gijón costera,Costera,2016-01-21,1.38,2.11,24
1117,Gijón costera,Costera,2016-01-22,1.33,1.52,24
1117,Gijón costera,Costera,2016-01-23,2.04,2.75,24
1117,Gijón costera,Costera,2016-01-24,1.6,1.97,24
1117,Gijón costera,Costera,2016-01-25,1.44,1.9,24
1117,Gijón costera,Costera,2016-01-26,1.71,2.05,24
1117,Gijón costera,Costera,2016-01-27,2.46,2.96,23
1117,Gijón costera,Costera,2016-01-28,2.54,3.01,24
1117,Gijón costera,Costera,2016-01-29,2.78,3.03,24
1117,Gijón costera,Costera,2016-01-30,3.24,3.8,24
1117,Gijón costera,Costera,2016-01-31,3.29,3.75,24
1117,Gijón costera,Costera,2016-02-01,2.55,3.03,24
1117,Gijón costera,Costera,2016-02-02,2.7,3.16,24
1117,Gijón costera,Costera,2016-02-03,2.66,2.94,24
1117,Gijón costera,Costera,2016-02-04,2.18,2.46,24
1117,Gijón costera,Costera,2016-02-05,1.37,1.88,24
1117,Gijón costera,Costera,2016-02-06,1.78,2.91,24
1117,Gijón costera,Costera,2016-02-07,3.47,4.43,24
1117,Gijón costera,Costera,2016-02-08,4.38,5.56,23
1117,Gijón costera,Costera,2016-02-09,,,0
1117,Gijón costera,Costera,2016-02-10,,,0
1117,Gijón costera,Costera,2016-02-11,,,0
1117,Gijón costera,Costera,2016-02-12,,,0
1117,Gijón costera,Costera,2016-02-13,,,0
1117,Gijón costera,Costera,2016-02-14,,,0
1117,Gijón costera,Costera,2016-02-15,,,0
1117,Gijón costera,Costera,2016-02-16,,,0
1117,Gijón costera,Costera,2016-02-17,,,0
1117,Gijón costera,Costera,2016-02-18,,,0
1117,Gijón costera,Costera,2016-02-19,,,0
1117,Gijón costera,Costera,2016-02-20,,,0
1117,Gijón costera,Costera,2016-02-21,,,0
1117,Gijón costera,Costera,2016-02-22,,,0
1117,Gijón costera,Costera,2016-02-23,,,0
1117,Gijón costera,Costera,2016-02-24,,,0
1117,Gijón costera,Costera,2016-02-25,1.59,1.71,10
1117,Gijón costera,Costera,2016-02-26,1.21,2.14,24
1117,Gijón costera,Costera,2016-02-27,3.23,3.98,24
1117,Gijón costera,Costera,2016-02-28,3.15,3.8,24
1117,Gijón costera,Costera,2016-02-29,2.15,2.73,24
1117,Gijón costera,Costera,2016-03-01,1.24,1.78,23
1117,Gijón costera,Costera,2016-03-02,2.72,3.69,24
1117,Gijón costera,Costera,2016-03-03,3.08,3.99,24
1117,Gijón costera,Costera,2016-03-04,2.81,3.54,24
1117,Gijón costera,Costera,2016-03-05,3.55,4.12,24
1117,Gijón costera,Costera,2016-03-06,2.82,3.52,24
1117,Gijón costera,Costera,2016-03-07,3.48,4.24,24
1117,Gijón costera,Costera,2016-03-08,2.19,3.09,24
1117,Gijón costera,Costera,2016-03-09,3.02,4.97,24
1117,Gijón costera,Costera,2016-03-10,3.35,4.21,24
1117,Gijón costera,Costera,2016-03-11,1.81,2.61,24
1117,Gijón costera,Costera,2016-03-12,1.43,1.77,24
1117,Gijón costera,Costera,2016-03-13,1.5,1.74,24
1117,Gijón costera,Costera,2016-03-14,1.6,1.91,24
1117,Gijón costera,Costera,2016-03-15,1.27,1.63,24
1117,Gijón costera,Costera,2016-03-16,0.9,1.18,24
1117,Gijón costera,Costera,2016-03-17,1.23,1.62,24
1117,Gijón costera,Costera,2016-03-18,1.65,2.19,24
1117,Gijón costera,Costera,2016-03-19,1.5,1.97,24
1117,Gijón costera,Costera,2016-03-20,1.64,1.92,24
1117,Gijón costera,Costera,2016-03-21,1.45,1.94,24
1117,Gijón costera,Costera,2016-03-22,1.27,1.61,24
1117,Gijón costera,Costera,2016-03-23,1.14,1.94,24
1117,Gijón costera,Costera,2016-03-24,1.9,2.26,24
1117,Gijón costera,Costera,2016-03-25,1.43,1.75,24
1117,Gijón costera,Costera,2016-03-26,2.46,3.55,24
1117,Gijón costera,Costera,2016-03-27,3.19,3.87,24
1117,Gijón costera,Costera,2016-03-28,3.59,4.35,24
1117,Gijón costera,Costera,2016-03-29,2.49,3.02,24
1117,Gijón costera,Costera,2016-03-30,2.24,3.15,24
1117,Gijón costera,Costera,2016-03-31,2.66,3.02,24
1117,Gijón costera,Costera,2016-04-01,1.62,2.22,24
1117,Gijón costera,Costera,2016-04-02,1.85,2.22,24
1117,Gijón costera,Costera,2016-04-03,2.02,2.29,24
1117,Gijón costera,Costera,2016-04-04,1.8,2.19,24
1117,Gijón costera,Costera,2016-04-05,1.48,1.69,24
1117,Gijón costera,Costera,2016-04-06,1.26,1.7,24
1117,Gijón costera,Costera,2016-04-07,2.32,3.24,24
1117,Gijón costera,Costera,2016-04-08,2.63,3.21,24
1117,Gijón costera,Costera,2016-04-09,2.2,2.74,24
1117,Gijón costera,Costera,2016-04-10,2.62,3.06,24
1117,Gijón costera,Costera,2016-04-11,2.26,3.09,24
1117,Gijón costera,Costera,2016-04-12,1.31,1.91,24
1117,Gijón costera,Costera,2016-04-13,0.81,0.94,24
1117,Gijón costera,Costera,2016-04-14,0.86,1.16,24
1117,Gijón costera,Costera,2016-04-15,0.8,1.08,24
1117,Gijón costera,Costera,2016-04-16,0.74,0.93,24
1117,Gijón costera,Costera,2016-04-17,1.08,1.29,24
1117,Gijón costera,Costera,2016-04-18,1.62,2.23,24
1117,Gijón costera,Costera,2016-04-19,2.41,3.16,23
1117,Gijón costera,Costera,2016-04-20,1.23,1.75,23
1117,Gijón costera,Costera,2016-04-21,0.75,1.03,24
1117,Gijón costera,Costera,2016-04-22,0.49,0.58,23
1117,Gijón costera,Costera,2016-04-23,0.56,0.65,24
1117,Gijón costera,Costera,2016-04-24,0.85,1.46,24
1117,Gijón costera,Costera,2016-04-25,0.83,1.16,24
1117,Gijón costera,Costera,2016-04-26,0.71,1.09,24
1117,Gijón costera,Costera,2016-04-27,1.32,1.63,24
1117,Gijón costera,Costera,2016-04-28,1.17,1.43,24
1117,Gijón costera,Costera,2016-04-29,0.94,1.19,24
1117,Gijón costera,Costera,2016-04-30,1.94,2.31,24
1117,Gijón costera,Costera,2016-05-01,1.15,1.85,24
1117,Gijón costera,Costera,2016-05-02,0.86,1.02,24
1117,Gijón costera,Costera,2016-05-03,1.56,2.52,24
1117,Gijón costera,Costera,2016-05-04,1.79,2.39,24
1117,Gijón costera,Costera,2016-05-05,1.54,2.04,24
1117,Gijón costera,Costera,2016-05-06,1.69,2.01,24
1117,Gijón costera,Costera,2016-05-07,1.31,1.57,24
1117,Gijón costera,Costera,2016-05-08,1.1,1.37,24
1117,Gijón costera,Costera,2016-05-09,0.75,1.03,24
1117,Gijón costera,Costera,2016-05-10,0.67,0.95,23
1117,Gijón costera,Costera,2016-05-11,0.73,0.91,24
1117,Gijón costera,Costera,2016-05-12,0.77,0.93,24
1117,Gijón costera,Costera,2016-05-13,1.0,1.15,24
1117,Gijón costera,Costera,2016-05-14,0.82,1.22,24
1117,Gijón costera,Costera,2016-05-15,0.59,0.69,24
1117,Gijón costera,Costera,2016-05-16,0.5,0.6,24
1117,Gijón costera,Costera,2016-05-17,0.7,0.89,24
1117,Gijón costera,Costera,2016-05-18,1.33,2.14,24
1117,Gijón costera,Costera,2016-05-19,1.65,1.96,24
1117,Gijón costera,Costera,2016-05-20,1.21,1.61,24
1117,Gijón costera,Costera,2016-05-21,1.09,1.29,24
1117,Gijón costera,Costera,2016-05-22,1.89,2.66,24
1117,Gijón costera,Costera,2016-05-23,1.47,1.68,24
1117,Gijón costera,Costera,2016-05-24,1.5,1.7,24
1117,Gijón costera,Costera,2016-05-25,1.07,1.39,24
1117,Gijón costera,Costera,2016-05-26,1.18,1.61,24
1117,Gijón costera,Costera,2016-05-27,0.63,0.84,24
1117,Gijón costera,Costera,2016-05-28,0.36,0.61,24
1117,Gijón costera,Costera,2016-05-29,0.57,1.21,24
1117,Gijón costera,Costera,2016-05-30,0.73,0.96,24
1117,Gijón costera,Costera,2016-05-31,0.73,0.94,24
1117,Gijón costera,Costera,2016-06-01,1.03,1.24,24
1117,Gijón costera,Costera,2016-06-02,0.84,1.05,24
1117,Gijón costera,Costera,2016-06-03,0.83,0.99,24
1117,Gijón costera,Costera,2016-06-04,0.55,0.69,24
1117,Gijón costera,Costera,2016-06-05,0.5,0.65,24
1117,Gijón costera,Costera,2016-06-06,0.7,1.0,24
1117,Gijón costera,Costera,2016-06-07,0.81,1.05,24
1117,Gijón costera,Costera,2016-06-08,0.7,0.87,24
1117,Gijón costera,Costera,2016-06-09,0.48,0.61,24
1117,Gijón costera,Costera,2016-06-10,0.86,1.27,24
1117,Gijón costera,Costera,2016-06-11,0.71,1.02,24
1117,Gijón costera,Costera,2016-06-12,0.81,1.36,24
1117,Gijón costera,Costera,2016-06-13,1.58,2.36,24
1117,Gijón costera,Costera,2016-06-14,1.46,1.94,24
1117,Gijón costera,Costera,2016-06-15,1.24,1.56,24
1117,Gijón costera,Costera,2016-06-16,1.84,2.14,24
1117,Gijón costera,Costera,2016-06-17,1.79,2.32,24
1117,Gijón costera,Costera,2016-06-18,1.29,1.66,24
1117,Gijón costera,Costera,2016-06-19,0.79,1.05,24
1117,Gijón costera,Costera,2016-06-20,0.76,1.45,24
1117,Gijón costera,Costera,2016-06-21,1.46,1.73,24
1117,Gijón costera,Costera,2016-06-22,1.06,1.22,24
1117,Gijón costera,Costera,2016-06-23,1.16,1.37,24
1117,Gijón costera,Costera,2016-06-24,1.2,1.41,24
1117,Gijón costera,Costera,2016-06-25,0.98,1.14,24
1117,Gijón costera,Costera,2016-06-26,0.99,1.12,24
1117,Gijón costera,Costera,2016-06-27,0.66,0.9,24
1117,Gijón costera,Costera,2016-06-28,0.88,1.22,24
1117,Gijón costera,Costera,2016-06-29,1.37,1.81,24
1117,Gijón costera,Costera,2016-06-30,1.78,2.22,24
1117,Gijón costera,Costera,2016-07-01,1.42,1.67,24
1117,Gijón costera,Costera,2016-07-02,1.51,1.69,24
1117,Gijón costera,Costera,2016-07-03,1.95,2.44,24
1117,Gijón costera,Costera,2016-07-04,1.68,1.87,24
1117,Gijón costera,Costera,2016-07-05,1.24,1.53,24
1117,Gijón costera,Costera,2016-07-06,1.1,1.33,23
1117,Gijón costera,Costera,2016-07-07,0.67,0.93,24
1117,Gijón costera,Costera,2016-07-08,0.65,0.82,24
1117,Gijón costera,Costera,2016-07-09,0.6,1.13,24
1117,Gijón costera,Costera,2016-07-10,1.58,1.94,24
1117,Gijón costera,Costera,2016-07-11,1.68,1.91,24
1117,Gijón costera,Costera,2016-07-12,1.43,1.58,24
1117,Gijón costera,Costera,2016-07-13,1.25,1.4,24
1117,Gijón costera,Costera,2016-07-14,1.1,1.24,24
1117,Gijón costera,Costera,2016-07-15,1.45,1.76,24
1117,Gijón costera,Costera,2016-07-16,1.43,1.71,24
1117,Gijón costera,Costera,2016-07-17,0.91,1.17,24
1117,Gijón costera,Costera,2016-07-18,1.06,1.34,24
1117,Gijón costera,Costera,2016-07-19,1.0,1.17,24
1117,Gijón costera,Costera,2016-07-20,0.74,0.93,24
1117,Gijón costera,Costera,2016-07-21,0.76,0.94,24
1117,Gijón costera,Costera,2016-07-22,0.83,1.02,24
1117,Gijón costera,Costera,2016-07-23,1.16,1.44,23
1117,Gijón costera,Costera,2016-07-24,0.78,0.83,24
1117,Gijón costera,Costera,2016-07-25,0.71,0.81,24
1117,Gijón costera,Costera,2016-07-26,1.03,1.37,24
1117,Gijón costera,Costera,2016-07-27,0.8,1.02,24
1117,Gijón costera,Costera,2016-07-28,0.8,1.02,24
1117,Gijón costera,Costera,2016-07-29,0.9,1.26,24
1117,Gijón costera,Costera,2016-07-30,1.21,1.47,24
1117,Gijón costera,Costera,2016-07-31,0.92,1.03,24
1117,Gijón costera,Costera,2016-08-01,0.62,0.88,24
1117,Gijón costera,Costera,2016-08-02,0.6,0.98,24
1117,Gijón costera,Costera,2016-08-03,1.4,1.86,24
1117,Gijón costera,Costera,2016-08-04,1.39,1.8,24
1117,Gijón costera,Costera,2016-08-05,1.19,1.64,24
1117,Gijón costera,Costera,2016-08-06,0.98,1.24,24
1117,Gijón costera,Costera,2016-08-07,0.96,1.54,23
1117,Gijón costera,Costera,2016-08-08,1.36,1.57,24
1117,Gijón costera,Costera,2016-08-09,1.5,1.83,24
1117,Gijón costera,Costera,2016-08-10,1.53,1.79,24
1117,Gijón costera,Costera,2016-08-11,1.01,1.33,24
1117,Gijón costera,Costera,2016-08-12,1.03,1.1,24
1117,Gijón costera,Costera,2016-08-13,0.89,1.06,24
1117,Gijón costera,Costera,2016-08-14,0.68,0.75,24
1117,Gijón costera,Costera,2016-08-15,0.76,0.95,24
1117,Gijón costera,Costera,2016-08-16,0.54,0.7,24
1117,Gijón costera,Costera,2016-08-17,0.97,1.31,24
1117,Gijón costera,Costera,2016-08-18,1.23,1.44,24
1117,Gijón costera,Costera,2016-08-19,1.07,2.32,24
1117,Gijón costera,Costera,2016-08-20,2.43,2.86,24
1117,Gijón costera,Costera,2016-08-21,2.31,3.06,24
1117,Gijón costera,Costera,2016-08-22,1.47,1.76,24
1117,Gijón costera,Costera,2016-08-23,1.05,1.35,24
1117,Gijón costera,Costera,2016-08-24,0.92,1.44,24
1117,Gijón costera,Costera,2016-08-25,1.35,1.63,24
1117,Gijón costera,Costera,2016-08-26,1.14,1.31,24
1117,Gijón costera,Costera,2016-08-27,0.78,0.95,24
1117,Gijón costera,Costera,2016-08-28,1.28,2.01,24
1117,Gijón costera,Costera,2016-08-29,1.08,1.51,24
1117,Gijón costera,Costera,2016-08-30,0.73,0.87,24
1117,Gijón costera,Costera,2016-08-31,0.71,1.04,24
1117,Gijón costera,Costera,2016-09-01,1.47,1.78,24
1117,Gijón costera,Costera,2016-09-02,1.15,1.53,24
1117,Gijón costera,Costera,2016-09-03,1.24,1.62,24
1117,Gijón costera,Costera,2016-09-04,1.49,1.72,24
1117,Gijón costera,Costera,2016-09-05,1.16,1.48,24
1117,Gijón costera,Costera,2016-09-06,1.01,1.49,24
1117,Gijón costera,Costera,2016-09-07,1.21,1.5,24
1117,Gijón costera,Costera,2016-09-08,1.49,1.82,24
1117,Gijón costera,Costera,2016-09-09,1.36,1.8,24
1117,Gijón costera,Costera,2016-09-10,1.22,1.61,24
1117,Gijón costera,Costera,2016-09-11,1.72,2.09,24
1117,Gijón costera,Costera,2016-09-12,1.25,1.71,24
1117,Gijón costera,Costera,2016-09-13,1.7,1.96,24
1117,Gijón costera,Costera,2016-09-14,2.83,3.79,24
1117,Gijón costera,Costera,2016-09-15,3.07,4.56,24
1117,Gijón costera,Costera,2016-09-16,1.71,2.46,24
1117,Gijón costera,Costera,2016-09-17,1.98,2.26,23
1117,Gijón costera,Costera,2016-09-18,1.49,2.04,24
1117,Gijón costera,Costera,2016-09-19,1.04,1.21,23
1117,Gijón costera,Costera,2016-09-20,1.41,1.61,24
1117,Gijón costera,Costera,2016-09-21,1.67,2.04,24
1117,Gijón costera,Costera,2016-09-22,1.71,2.08,24
1117,Gijón costera,Costera,2016-09-23,1.46,1.8,24
1117,Gijón costera,Costera,2016-09-24,1.25,1.53,24
1117,Gijón costera,Costera,2016-09-25,1.5,3.1,24
1117,Gijón costera,Costera,2016-09-26,1.74,2.17,24
1117,Gijón costera,Costera,2016-09-27,1.38,1.78,24
1117,Gijón costera,Costera,2016-09-28,1.28,1.68,24
1117,Gijón costera,Costera,2016-09-29,1.6,1.82,24
1117,Gijón costera,Costera,2016-09-30,1.44,1.74,24
1117,Gijón costera,Costera,2016-10-01,1.46,1.82,24
1117,Gijón costera,Costera,2016-10-02,1.51,1.68,23
1117,Gijón costera,Costera,2016-10-03,1.16,1.73,24
1117,Gijón costera,Costera,2016-10-04,1.79,2.45,24
1117,Gijón costera,Costera,2016-10-05,2.15,2.61,24
1117,Gijón costera,Costera,2016-10-06,1.5,2.1,24
1117,Gijón costera,Costera,2016-10-07,1.14,1.38,24
1117,Gijón costera,Costera,2016-10-08,1.17,1.85,24
1117,Gijón costera,Costera,2016-10-09,1.16,1.56,24
1117,Gijón costera,Costera,2016-10-10,1.28,1.58,24
1117,Gijón costera,Costera,2016-10-11,1.38,1.84,24
1117,Gijón costera,Costera,2016-10-12,1.86,2.12,24
1117,Gijón costera,Costera,2016-10-13,1.77,2.36,24
1117,Gijón costera,Costera,2016-10-14,0.96,1.48,24
1117,Gijón costera,Costera,2016-10-15,1.5,2.31,24
1117,Gijón costera,Costera,2016-10-16,1.91,2.55,24
1117,Gijón costera,Costera,2016-10-17,1.49,1.66,10
1117,Gijón costera,Costera,2016-10-18,,,0
1117,Gijón costera,Costera,2016-10-19,1.51,1.76,13
1117,Gijón costera,Costera,2016-10-20,1.71,2.06,24
1117,Gijón costera,Costera,2016-10-21,1.67,1.98,24
1117,Gijón costera,Costera,2016-10-22,1.53,1.82,24
1117,Gijón costera,Costera,2016-10-23,1.17,2.11,24
1117,Gijón costera,Costera,2016-10-24,1.68,2.07,24
1117,Gijón costera,Costera,2016-10-25,1.4,1.54,24
1117,Gijón costera,Costera,2016-10-26,1.2,1.4,24
1117,Gijón costera,Costera,2016-10-27,1.23,1.4,24
1117,Gijón costera,Costera,2016-10-28,1.2,1.39,24
1117,Gijón costera,Costera,2016-10-29,0.99,1.21,24
1117,Gijón costera,Costera,2016-10-30,1.01,1.31,24
1117,Gijón costera,Costera,2016-10-31,1.06,1.36,24
1117,Gijón costera,Costera,2016-11-01,0.98,1.34,24
1117,Gijón costera,Costera,2016-11-02,0.98,1.24,24
1117,Gijón costera,Costera,2016-11-03,0.99,1.11,24
1117,Gijón costera,Costera,2016-11-04,0.71,0.94,24
1117,Gijón costera,Costera,2016-11-05,1.48,1.81,24
1117,Gijón costera,Costera,2016-11-06,2.35,2.71,24
1117,Gijón costera,Costera,2016-11-07,2.41,2.63,24
1117,Gijón costera,Costera,2016-11-08,1.68,2.43,24
1117,Gijón costera,Costera,2016-11-09,2.44,2.97,24
1117,Gijón costera,Costera,2016-11-10,2.67,3.33,24
1117,Gijón costera,Costera,2016-11-11,2.48,3.02,24
1117,Gijón costera,Costera,2016-11-12,1.28,1.96,24
1117,Gijón costera,Costera,2016-11-13,1.36,1.49,24
1117,Gijón costera,Costera,2016-11-14,1.26,1.45,24
1117,Gijón costera,Costera,2016-11-15,1.14,1.34,24
1117,Gijón costera,Costera,2016-11-16,1.15,1.37,24
1117,Gijón costera,Costera,2016-11-17,1.57,2.62,24
1117,Gijón costera,Costera,2016-11-18,3.56,4.65,24
1117,Gijón costera,Costera,2016-11-19,3.0,4.29,24
1117,Gijón costera,Costera,2016-11-20,2.39,2.78,24
1117,Gijón costera,Costera,2016-11-21,2.69,3.6,24
1117,Gijón costera,Costera,2016-11-22,2.81,3.83,24
1117,Gijón costera,Costera,2016-11-23,2.34,3.04,24
1117,Gijón costera,Costera,2016-11-24,2.08,2.71,23
1117,Gijón costera,Costera,2016-11-25,1.12,1.62,24
1117,Gijón costera,Costera,2016-11-26,1.43,2.03,24
1117,Gijón costera,Costera,2016-11-27,1.44,1.64,24
1117,Gijón costera,Costera,2016-11-28,1.47,1.67,24
1117,Gijón costera,Costera,2016-11-29,1.32,1.63,24
1117,Gijón costera,Costera,2016-11-30,1.1,1.35,24
1117,Gijón costera,Costera,2016-12-01,0.98,1.16,24
1117,Gijón costera,Costera,2016-12-02,0.8,1.03,24
1117,Gijón costera,Costera,2016-12-03,0.87,1.28,24
1117,Gijón costera,Costera,2016-12-04,1.05,1.47,24
1117,Gijón costera,Costera,2016-12-05,0.61,0.79,24
1117,Gijón costera,Costera,2016-12-06,0.43,0.53,24
1117,Gijón costera,Costera,2016-12-07,0.58,1.09,24
1117,Gijón costera,Costera,2016-12-08,0.83,0.95,24
1117,Gijón costera,Costera,2016-12-09,0.93,1.22,24
1117,Gijón costera,Costera,2016-12-10,1.44,1.83,24
1117,Gijón costera,Costera,2016-12-11,1.47,1.95,24
1117,Gijón costera,Costera,2016-12-12,1.21,1.49,24
1117,Gijón costera,Costera,2016-12-13,1.34,1.67,24
1117,Gijón costera,Costera,2016-12-14,1.26,1.46,24
1117,Gijón costera,Costera,2016-12-15,1.77,2.28,24
1117,Gijón costera,Costera,2016-12-16,2.62,3.35,24
1117,Gijón costera,Costera,2016-12-17,2.41,2.93,24
1117,Gijón costera,Costera,2016-12-18,1.67,2.48,24
1117,Gijón costera,Costera,2016-12-19,1.31,1.74,23
1117,Gijón costera,Costera,2016-12-20,2.26,2.69,24
1117,Gijón costera,Costera,2016-12-21,2.12,2.58,23
1117,Gijón costera,Costera,2016-12-22,2.62,3.22,24
1117,Gijón costera,Costera,2016-12-23,2.83,3.46,24
1117,Gijón costera,Costera,2016-12-24,2.5,3.04,24
1117,Gijón costera,Costera,2016-12-25,2.68,3.26,24
1117,Gijón costera,Costera,2016-12-26,2.19,2.75,24
1117,Gijón costera,Costera,2016-12-27,2.19,2.41,24
1117,Gijón costera,Costera,2016-12-28,1.43,2.02,24
1117,Gijón costera,Costera,2016-12-29,1.09,1.3,24
1117,Gijón costera,Costera,2016-12-30,1.27,1.65,24
1117,Gijón costera,Costera,2016-12-31,1.1,1.34,24
1117,Gijón costera,Costera,2017-01-01,1.4,1.64,24
1117,Gijón costera,Costera,2017-01-02,1.67,2.33,24
1117,Gijón costera,Costera,2017-01-03,1.93,2.35,24
1117,Gijón costera,Costera,2017-01-04,0.85,1.39,24
1117,Gijón costera,Costera,2017-01-05,1.03,1.5,24
1117,Gijón costera,Costera,2017-01-06,1.76,2.15,24
1117,Gijón costera,Costera,2017-01-07,1.22,1.49,24
1117,Gijón costera,Costera,2017-01-08,1.55,2.04,24
1117,Gijón costera,Costera,2017-01-09,0.95,1.55,24
1117,Gijón costera,Costera,2017-01-10,2.1,3.2,24
1117,Gijón costera,Costera,2017-01-11,2.69,3.3,24
1117,Gijón costera,Costera,2017-01-12,2.6,3.94,24
1117,Gijón costera,Costera,2017-01-13,4.18,4.74,24
1117,Gijón costera,Costera,2017-01-14,3.07,3.8,24
1117,Gijón costera,Costera,2017-01-15,2.12,2.48,23
1117,Gijón costera,Costera,2017-01-16,1.89,2.13,24
1117,Gijón costera,Costera,2017-01-17,1.64,1.86,24
1117,Gijón costera,Costera,2017-01-18,1.92,2.16,24
1117,Gijón costera,Costera,2017-01-19,1.41,1.69,24
1117,Gijón costera,Costera,2017-01-20,1.47,1.64,24
1117,Gijón costera,Costera,2017-01-21,1.15,1.4,24
1117,Gijón costera,Costera,2017-01-22,0.97,1.18,24
1117,Gijón costera,Costera,2017-01-23,1.17,1.34,11
1117,Gijón costera,Costera,2017-01-24,1.55,1.75,11
1117,Gijón costera,Costera,2017-01-25,1.68,2.07,24
1117,Gijón costera,Costera,2017-01-26,1.4,1.52,24
1117,Gijón costera,Costera,2017-01-27,1.65,2.5,24
